Date,Speed,Accelerate,Angle
   18:44:00,10.1,1.17562447,93.1
   18:44:00,10.1,1.29963,83
   18:45:00,0.5,1.21788,84.2
   18:45:00,5.5,1.20932,78.7
   18:45:00,7,1.20078,41
   18:45:00,7,1.22752,37
   18:45:00,8,1.20363,64.23
   18:45:00,11.5,1.1111,18.7
   18:45:00,9,1.17562447,98.1
   18:45:00,8,1.17562447,68.8
   18:45:00,6,1.17078,53.8
   18:45:00,10,1.0835,20.11
   18:45:00,7,1.07268,75.04
   18:45:00,8,1.17562447,91.8
   18:45:00,9,1.26552,13.14
   18:45:00,6,1.17562447,156.7
   18:45:00,5.5,1.17562447,13.2
   18:45:00,0.5,1.17562447,5.3
   18:45:00,18,1.17562447,56
   18:46:00,2.5,1.17562447,29.2
   18:46:00,6,1.17562447,61.3
   18:46:00,7,1.17562447,54.3
   18:46:00,12,1.17562447,14.5
   18:46:00,7,1.17562447,59.9
   18:46:00,6,1.12469,114.5
   18:46:00,6,1.1431,42.3
   18:46:00,2,1.18439,96.19
   18:46:00,0.4,1.18169,39.2
   18:46:00,6,1.03487,39.8
   18:46:00,8,1.14053,168.1
   18:46:00,3.6,1.10172,85.5
   18:46:00,7,1.08392,13.11
   18:46:00,6,1.17562447,37.55
   18:46:00,8,1.17562447,8.46
   18:46:00,2,1.17562447,155.17
   18:46:00,8,1.17562447,48.31
   18:46:00,8,1.17562447,188.4
   18:46:00,6,1.15117,43.5
   18:46:00,7,1.33474,85.9
   18:46:00,7,1.25803,15.45
   18:47:00,1,1.24787,28.2
   18:47:00,9,1.19999,38
   18:47:00,9,1.20972,88
   18:47:00,3.5,1.23549,35.7
   18:47:00,6.4,1.07817,12.3
   18:47:00,3,1.15093,165.1
   18:47:00,2,1.15872,76.5
   18:47:00,2,1.20522,63.1
   18:47:00,2,1.16704,61.1
   18:47:00,8,1.22181,50.51
   18:47:00,10,1.17562447,73.3
   18:47:00,10,1.17562447,106.2
   18:47:00,3,1.17562447,73.2
   18:47:00,9,1.17562447,57.8
   18:47:00,1.5,1.17562447,153.67
   18:47:00,6,1.17562447,87.5
   18:47:00,8.5,1.17562447,34.45
   18:47:00,0.6,1.17562447,42.95
   18:47:00,3.4,1.17562447,97.7
   18:47:00,12,1.17562447,182.7
   18:48:00,0.6,1.17562447,49.4
   18:48:00,2,1.17562447,94.74
   18:48:00,2.6,1.17562447,25.6
   18:48:00,2,1.17562447,70.7
   18:48:00,6.1,1.17562447,7.52
   18:48:00,6.5,1.17562447,5.71
   18:48:00,3.5,1.27031,32.2
   18:48:00,1.2,1.28815,75.3
   18:48:00,2.5,1.19275,58.6
   18:48:00,8,1.17562447,46.95
   18:48:00,2.5,1.17562447,83
   18:48:00,0.7,1.17562447,63.75
   18:48:00,5,1.17562447,58.75
   18:48:00,4.3,1.17562447,111.5
   18:48:00,3,1.17562447,173.9
   18:48:00,3,1.17562447,170.9
   18:48:00,2.5,1.16402,55.3
   18:48:00,6.5,1.14564,6.3
   18:48:00,9,1.08568,31.1
   18:48:00,5.7,1.17562447,25.85
   18:48:00,8,1.17562447,59.5
   18:48:00,8,1.17562447,43
   18:49:00,5.5,1.17562447,43.9
   18:49:00,2,1.17562447,35.4
   18:49:00,1,1.17562447,69.7
   18:49:00,3.9,1.17562447,7.1
   18:49:00,2.5,1.17562447,92.24
   18:49:00,3,0.953133,182.95
   18:49:00,3,0.943594,179.95
   18:49:00,2,0.93796,50.1
   18:49:00,2.5,0.922131,85.7
   18:49:00,7,0.936003,88.7
   18:49:00,5.5,1.17562447,26.3
   18:49:00,2,1.17562447,63.3
   18:49:00,6,1.18312,38.8
   18:49:00,2,0.990263,94.51
   18:49:00,6.5,1.06223,76.1
   18:49:00,8,0.950438,141.6
   18:49:00,3,1.17562447,86
   18:49:00,4,1.17562447,156.8
   18:49:00,2,1.17562447,50.45
   18:50:00,0.5,1.17562447,82
   18:50:00,4,1.17562447,61.1
   18:50:00,7,1.17562447,172.95
   18:50:00,7,1.17562447,165.95
   18:50:00,3,1.17562447,95.9
   18:50:00,2.3,1.17562447,24
   18:50:00,6,1.17562447,65.4
   18:50:00,7,1.17562447,65.3
   18:50:00,8.1,1.17562447,24.6
   18:50:00,8,1.17562447,77.31
   18:50:00,8.1,1.17562447,27.69
   18:50:00,6,1.17562447,77.6
   18:50:00,4,1.17562447,88.2
   18:50:00,8,1.22807,67.7
   18:50:00,3.5,1.08058,157.65
   18:50:00,2.5,1.1798,150.1
   18:50:00,8,1.21565,7
   18:50:00,5.5,1.22937,51.2
   18:50:00,8,1.18059,146.7
   18:50:00,7,1.15174,139.7
   18:50:00,8.5,1.17562447,97.2
   18:50:00,3,1.13701,43.6
   18:51:00,6.5,1.17562447,75.5
   18:51:00,2.1,1.36479,188.75
   18:51:00,2,1.40026,186.75
   18:51:00,8.1,1.40814,22.5
   18:51:00,0.5,1.35466,53.86
   18:51:00,6,1.17562447,56.9
   18:51:00,8,1.17562447,65.7
   18:51:00,3.5,1.17562447,136.7
   18:51:00,0.6,1.17562447,134.83
   18:51:00,0.4,1.17562447,86.7
   18:51:00,8,1.17562447,5.2
   18:51:00,2,1.36179,85.4
   18:51:00,5,1.17562447,87.6
   18:51:00,6,1.29048,53.19
   18:51:00,7.5,1.25075,122.8
   18:51:00,8,1.18193,52.01
   18:51:00,7,1.22848,244.5
   18:51:00,2.5,1.19479,156.4
   18:51:00,8,1.42954,80.2
   18:51:00,8,1.49307,47.2
   18:51:00,2.5,1.36771,65.1
   18:51:00,2.7,1.54017,40.9
   18:52:00,9,1.54512,149.5
   18:52:00,0.5,1.17562447,82.88
   18:52:00,0.5,1.17562447,108.95
   18:52:00,6.5,1.17562447,102.45
   18:52:00,0.5,1.35434,46.61
   18:52:00,0.5,1.29243,46.11
   18:52:00,3.5,1.39836,42.61
   18:52:00,0.5,1.41983,53.36
   18:52:00,2,1.44313,10.3
   18:52:00,8,1.3221,79.6
   18:52:00,8,1.17562447,71.6
   18:52:00,6,1.28931,128.83
   18:52:00,7,1.29766,38.8
   18:52:00,6,1.28588,33.54
   18:52:00,3.5,1.32869,83.2
   18:52:00,3.5,1.35696,79.7
   18:52:00,6,1.17562447,63.4
   18:52:00,8.1,1.13595,65.1
   18:52:00,3.5,1.17562447,183.7
   18:52:00,8,1.17562447,54.6
   18:52:00,7,1.17562447,17.6
   18:52:00,11,1.17562447,19.3
   18:52:00,8,1.17562447,52.04
   18:52:00,10,1.17562447,88.3
   18:52:00,2.5,1.17562447,79.4
   18:52:00,2,1.17562447,78.2
   18:52:00,8,1.17562447,190
   18:52:00,8,1.17562447,170.2
   18:53:00,10,1.17562447,66.61
   18:53:00,2.5,1.17562447,123.2
   18:53:00,5.5,1.17562447,77.38
   18:53:00,4.5,1.17562447,48.86
   18:53:00,0.6,1.11991,58.7
   18:53:00,0.6,1.17562447,58.1
   18:53:00,6.1,1.17562447,24.4
   18:53:00,3,1.17562447,0.7
   18:53:00,9,1.17562447,50.5
   18:53:00,7,1.17562447,91.1
   18:53:00,8,1.17562447,65.2
   18:53:00,9,1.17562447,67.8
   18:53:00,2.5,1.17562447,25.19
   18:53:00,7,1.17562447,79.3
   18:53:00,16,1.17562447,61.6
   18:53:00,2.5,1.07275,62.6
   18:53:00,4,1.17562447,253.2
   18:53:00,8,1.17562447,5.6
   18:53:00,17,1.17562447,167.5
   18:53:00,7,1.17562447,34.8
   18:53:00,8,1.17562447,159.7
   18:53:00,10,1.17562447,188.8
   18:54:00,2,1.17562447,121.2
   18:54:00,8,1.17562447,68.6
   18:54:00,10,1.17562447,58.6
   18:54:00,10,1.17562447,19.9
   18:54:00,8,1.17562447,157.95
   18:54:00,2,1.17562447,56.1
   18:54:00,3,1.17562447,53.1
   18:54:00,4,1.17562447,49.1
   18:54:00,3.5,1.17562447,45.6
   18:54:00,12,1.17562447,41.1
   18:54:00,4,1.17562447,83.4
   18:54:00,2.5,1.17562447,80.9
   18:54:00,3.5,1.48091,20.9
   18:54:00,14,1.17562447,54.4
   18:54:00,8,1.17562447,420.2
   18:54:00,7,1.17562447,127.5
   18:54:00,9,1.17562447,58.8
   18:54:00,9,1.17562447,174.7
   18:54:00,2,1.17562447,75.5
   18:54:00,0.5,1.17562447,76.1
   18:55:00,8,0.968888,70.8
   18:55:00,10,0.935356,96.8
   18:55:00,3,0.891944,85.1
   18:55:00,3.5,1.1364,42.1
   18:55:00,8,0,109.6
   18:55:00,5,1.1086,185.66
   18:55:00,7,1.07796,111.5
   18:55:00,8,1.11626,101.2
   18:55:00,7,1.06134,162.8
   18:55:00,9,1.17562447,105.6
   18:55:00,6,1.17562447,184
   18:55:00,4,1.17562447,166.2
   18:56:00,7,1.17562447,85.2
   18:56:00,4,1.17562447,187.3
   18:56:00,3,1.25956,184.3
   18:56:00,0.6,1.2737,191.3
   18:56:00,7,1.2809,59.61
   18:56:00,4,1.34163,264.5
   18:56:00,2.5,1.31459,16.4
   18:56:00,3,1.17562447,39.1
   18:56:00,3.5,1.17562447,59.2
   18:56:00,10,1.17562447,29.4
   18:56:00,8.5,1.17562447,1.8
   18:56:00,2,1.17562447,44.4
   18:56:00,5.5,1.17562447,70.6
   18:56:00,10,1.17562447,91.2
   18:56:00,9,1.03941,70.4
   18:56:00,5,0.983367,151.8
   18:56:00,8,0.937913,53.3
   18:56:00,8,0.850008,33.6
   18:56:00,22,1.25048,32.4
   18:56:00,8,1.34053,55.6
   18:56:00,7,1.17562447,70.7
   18:56:00,8,1.33053,68.1
   18:57:00,5,1.30439,82.4
   18:57:00,2,1.17562447,12.7
   18:57:00,3.5,1.17562447,17.3
   18:57:00,5,1.17562447,64.9
   18:57:00,2.5,1.43716,41.9
   18:57:00,9,1.4922,12.1
   18:57:00,6,1.36014,83.5
   18:57:00,1.5,1.27245,93.7
   18:57:00,2.5,1.2899,95.2
   18:57:00,9,1.35009,161.9
   18:57:00,3,1.36721,75.1
   18:57:00,2,1.34044,55.65
   18:57:00,0.6,1.26732,60.1
   18:57:00,7,1.34287,6.14
   18:57:00,8,1.38457,30
   18:57:00,0.5,1.48206,73.8
   18:57:00,2.6,1.35547,48
   18:57:00,0,1.36418,100.3
   18:57:00,2.5,1.09437,25.75
   18:57:00,1.6,1.17562447,24.15
   18:57:00,7,1.17562447,53.6
   18:57:00,5,1.17562447,9.94
   18:58:00,9,1.17562447,174.05
   18:58:00,2.5,1.17562447,64.6
   18:58:00,3,1.17562447,24
   18:58:00,0.4,1.11461,27
   18:58:00,0.5,1.05797,127.15
   18:58:00,2.5,1.17562447,82.4
   18:58:00,10,1.17562447,10.9
   18:58:00,2,1.17562447,28.5
   18:58:00,0.4,1.17562447,153.31
   18:58:00,2,1.17562447,22.7
   18:58:00,1.2,1.17562447,11.5
   18:58:00,0.5,1.17562447,24.8
   18:58:00,6.1,1.17562447,53.2
   18:58:00,5,1.17562447,53.89
   18:58:00,8,1.17562447,243.44
   18:58:00,1,1.17562447,40.9
   18:58:00,2.5,1.17562447,78.1
   18:58:00,4.1,1.17562447,89.6
   18:58:00,0.5,1.17562447,26.9
   18:58:00,2.5,1.17562447,24.4
   18:58:00,5,1.17562447,156.9
   18:58:00,4,1.17562447,152.9
   18:58:00,2.1,1.17562447,1.4
   18:58:00,5,1.17562447,309.4
   18:58:00,8,1.19409,119.2
   18:58:00,7,1.52448,89.66
   18:58:00,5,1.25659,51
   18:58:00,5,1.27177,55.1
   18:58:00,9,1.17562447,199.3
   18:58:00,3,1.25594,95.51
   18:58:00,8,1.23261,102.4
   18:58:00,7,1.17562447,54.8
   18:58:00,2.5,1.17562447,71.3
   18:58:00,2,1.17562447,53.5
   18:58:00,2.5,1.47044,45.5
   18:58:00,8.5,1.38797,46.1
   18:58:00,10,1.46141,33.5
   18:59:00,6,1.41519,82.6
   18:59:00,10,1.17562447,56.9
   18:59:00,8,1.3896,42.4
   18:59:00,4.6,1.4722,60
   18:59:00,1,1.34894,81.4
   18:59:00,6,1.43411,91.1
   18:59:00,7,1.43318,146.31
   18:59:00,7,1.41635,17.8
   18:59:00,6,1.03774,47.8
   18:59:00,0.4,1.00789,55.1
   18:59:00,4.5,1.01672,29.1
   18:59:00,2.5,0.859828,38.9
   18:59:00,8,0.93668,24.2
   18:59:00,8,1.01004,146.4
   18:59:00,2.5,0.973117,77.91
   18:59:00,9,0.871411,43.8
   18:59:00,7,1.39719,33.5
   18:59:00,3.5,1.17562447,42.6
   18:59:00,0.5,1.17562447,74.2
   18:59:00,2.5,1.17562447,71.7
   19:00:00,7,1.17562447,87.81
   19:00:00,2,1.38916,225.8
   19:00:00,7,1.17562447,44.2
   19:00:00,6,1.06972,14.9
   19:00:00,6.5,1.06074,120.65
   19:00:00,3.1,1.02778,78.8
   19:00:00,8,0.951282,20.5
   19:00:00,2.5,1.17562447,30.4
   19:00:00,2.5,1.17562447,27.9
   19:00:00,1.5,1.17562447,45.7
   19:00:00,2,1.17562447,47.2
   19:00:00,2,1.17562447,114
   19:00:00,3.5,1.17562447,110.5
   19:00:00,8,1.17562447,42.3
   19:00:00,5,1.17562447,37
   19:00:00,8.1,1.17562447,36
   19:00:00,5.6,1.17562447,229.9
   19:00:00,0.4,1.34057,75.1
   19:00:00,5.6,1.18492,31.2
   19:00:00,0.4,1.17562447,93.7
   19:00:00,6,1.17562447,49.1
   19:00:00,10.6,1.17562447,156.19
   19:00:00,2,1.17562447,40.1
   19:00:00,8.1,1.17562447,6.6
   19:00:00,3,1.17562447,70.5
   19:00:00,5,1.17562447,52.18
   19:00:00,6,1.17562447,94.3
   19:00:00,0.4,1.17562447,28.6
   19:00:00,10,1.17562447,31.75
   19:01:00,8,1.17562447,57.04
   19:01:00,8,1.48253,81.6
   19:01:00,8,1.24474,89.6
   19:01:00,4,1.12895,10.9
   19:01:00,8,1.28038,48.9
   19:01:00,8,1.08743,65.45
   19:01:00,5,1.20444,26
   19:01:00,7,1.03624,82.3
   19:01:00,9,1.11717,47.75
   19:01:00,4,1.17562447,35.4
   19:01:00,3,1.17562447,72.1
   19:01:00,4,1.17562447,43.8
   19:01:00,0.4,1.17562447,74.65
   19:01:00,3,1.17562447,75.05
   19:01:00,6,1.17562447,87.7
   19:01:00,2.5,1.17562447,18.7
   19:01:00,10.9,1.17562447,124.25
   19:01:00,10,1.17562447,25.8
   19:01:00,2,1.17562447,26.6
   19:01:00,3,1.17562447,77.5
   19:01:00,3,1.35077,74.5
   19:02:00,7,1.41608,70.9
   19:02:00,8,1.17562447,221.4
   19:02:00,0.1,1.17562447,68.2
   19:02:00,3,1.17562447,71.65
   19:02:00,8,1.17562447,40.3
   19:02:00,2,1.17562447,36.9
   19:02:00,7,1.17562447,79.2
   19:02:00,3.5,1.17562447,115.84
   19:02:00,2.5,1.17562447,73
   19:02:00,6,1.17562447,63
   19:02:00,15,1.17562447,46.3
   19:03:00,2,1.28122,90.4
   19:03:00,8,1.3303,73.6
   19:03:00,0.6,1.17562447,132.99
   19:03:00,3,1.29726,35
   19:03:00,11,1.30251,46.1
   19:03:00,14.8,1.17562447,19.5
   19:03:00,4,1.17562447,31.71
   19:03:00,7,1.17562447,28.4
   19:03:00,6,1.17562447,7.4
   19:03:00,2,1.17562447,188
   19:03:00,2.6,1.17562447,16.1
   19:03:00,1.9,1.17562447,9.3
   19:03:00,9,1.17562447,69.6
   19:03:00,8,1.17562447,66.5
   19:04:00,4,1.17562447,90.74
   19:04:00,8,1.15745,82.4
   19:04:00,7,1.21625,0.6
   19:04:00,3,1.2318,129.99
   19:04:00,10,1.17562447,68.8
   19:04:00,3,1.17562447,30.43
   19:04:00,20,1.17562447,30.9
   19:04:00,10,1.17562447,20.9
   19:04:00,4,1.17562447,117.8
   19:04:00,8,1.17562447,45.2
   19:04:00,4,1.17562447,65.5
   19:04:00,10,1.17562447,84.83
   19:04:00,1.5,1.17562447,82.71
   19:04:00,1,1.17562447,58.8
   19:04:00,8,1.17562447,116.7
   19:04:00,7,1.17562447,56
   19:05:00,15,1.17562447,193.6
   19:05:00,1.2,1.17562447,69.7
   19:05:00,6,1.17562447,99.86
   19:05:00,9,1.17562447,104.1
   19:05:00,6,1.17562447,93
   19:05:00,8,1.17562447,76.3
   19:05:00,2,1.17562447,63.5
   19:05:00,2.5,1.17562447,37.3
   19:06:00,7,1.17562447,74.6
   19:06:00,7,1.17562447,67.6
   19:06:00,7,1.17562447,16.2
   19:06:00,10,1.17562447,1.9
   19:06:00,11,1.17562447,38.8
   19:06:00,8,1.17562447,28.2
   19:06:00,8,1.17562447,43.9
   19:07:00,6,1.17562447,101.5
   19:07:00,3.9,1.17562447,189.7
   19:07:00,8,0.974127,12.9
   19:07:00,7,1.17562447,73.71
   19:07:00,2,1.28607,65.6
   19:07:00,7,1.29001,87.7
   19:07:00,9,1.2809,48
   19:07:00,8,1.30027,80.6
   19:07:00,2.5,1.2777,41
   19:07:00,2,1.17562447,32.3
   19:07:00,10,1.17562447,78.7
   19:07:00,9,1.17562447,89
   19:07:00,3,1.17562447,85.3
   19:07:00,4,1.17562447,276.4
   19:08:00,2,1.17562447,133
   19:08:00,8,1.17562447,65.8
   19:08:00,2,1.17562447,10.9
   19:08:00,3,1.17562447,14.6
   19:08:00,8,1.37212,179
   19:08:00,5,1.11946,53.8
   19:08:00,9,1.1654,166.3
   19:08:00,8,1.09181,51.4
   19:08:00,13.5,1.26967,58.1
   19:09:00,4.5,1.17562447,84.1
   19:09:00,2,1.13802,115.6
   19:09:00,2.5,1.17562447,8
   19:09:00,8,1.39338,83.5
   19:09:00,8,1.32971,12.7
   19:09:00,6,1.37262,18.8
   19:09:00,2.5,1.29409,44.2
   19:09:00,3,1.17562447,81.4
   19:09:00,4.5,1.17562447,76.1
   19:09:00,3.5,1.17562447,34.3
   19:09:00,7,1.17562447,181
   19:09:00,7,1.21602,71.7
   19:09:00,10.2,1.18069,63.7
   19:09:00,2,1.23319,91.3
   19:09:00,8,1.22989,69.3
   19:09:00,8,1.17438,319.3
   19:09:00,9,1.16282,43.18
   19:09:00,10,1.17562447,89.2
   19:10:00,0.6,1.17562447,39.2
   19:10:00,2,1.17562447,41.3
   19:10:00,8,1.17562447,58.66
   19:10:00,2,1.17562447,60.75
   19:10:00,8,1.17562447,36.1
   19:10:00,10,1.17562447,27.2
   19:10:00,8,1.17562447,87.9
   19:10:00,22,1.17562447,143.1
   19:10:00,7,1.17562447,114.2
   19:10:00,8,1.17562447,41.1
   19:10:00,2.5,1.17562447,73.6
   19:10:00,0.4,1.17562447,93.3
   19:10:00,2.8,1.17562447,64.07
   19:10:00,4,1.17562447,195.3
   19:10:00,1,1.17562447,24
   19:10:00,2,1.17562447,25
   19:10:00,7.5,1.17562447,54.9
   19:10:00,4,1.17562447,21.46
   19:11:00,7,1.17562447,92.07
   19:11:00,8,1.17562447,33.5
   19:11:00,3.5,1.17562447,16.3
   19:11:00,1,1.17562447,76.7
   19:11:00,8,1.17562447,40.84
   19:11:00,4,1.07544,78.3
   19:11:00,7,1.17562447,99
   19:11:00,8,1.17562447,91
   19:11:00,10,1.17562447,68.4
   19:11:00,4,1.17562447,86.1
   19:11:00,7,1.17562447,157.9
   19:11:00,12,1.17562447,136.15
   19:11:00,10,1.17562447,129.7
   19:11:00,2,1.17562447,32.2
   19:11:00,2,1.17562447,19.46
   19:12:00,2,1.17221,158.6
   19:12:00,2,1.1659,74.7
   19:12:00,3.5,1.12344,51.46
   19:12:00,8,1.14809,57.35
   19:12:00,2,1.10684,141.1
   19:12:00,7,1.21297,32.7
   19:12:00,1,1.17562447,26.1
   19:12:00,2,1.17562447,27.1
   19:12:00,9,1.17562447,93.5
   19:13:00,2,1.17562447,13.75
   19:13:00,8,1.17562447,166.05
   19:13:00,6,1.17562447,76.6
   19:13:00,9,1.28601,118.5
   19:13:00,13,1.17562447,145.6
   19:13:00,7,1.17562447,51.6
   19:13:00,3,1.17562447,54.9
   19:13:00,2,1.17562447,148.6
   19:13:00,2,1.17562447,150.6
   19:13:00,8,1.17562447,83
   19:13:00,10,1.17562447,38
   19:13:00,7,1.16093,22.6
   19:13:00,3.5,1.19086,1.5
   19:13:00,2,1.21438,10.7
   19:13:00,6,1.20177,237.44
   19:13:00,5,1.1849,95.2
   19:13:00,7,1.16252,25.7
   19:13:00,2,1.31841,35.8
   19:13:00,5,1.28636,148.2
   19:14:00,1,1.31368,147.6
   19:14:00,2.5,1.26478,41.7
   19:14:00,5.6,1.19711,0.9
   19:14:00,7,1.17562447,42.5
   19:14:00,6.1,1.17562447,1.54
   19:14:00,0.5,1.17562447,144.8
   19:14:00,2.5,1.17562447,145.3
   19:14:00,7,1.17562447,18.2
   19:14:00,7,1.17562447,174
   19:14:00,8,1.17562447,93.4
   19:14:00,9.6,1.17562447,53.2
   19:14:00,8,1.17562447,90.9
   19:14:00,11,1.17562447,20.3
   19:14:00,6.3,1.17562447,48.6
   19:14:00,2,1.17562447,41.7
   19:15:00,7,1.17562447,83.9
   19:15:00,8,1.17562447,257.2
   19:15:00,2.5,1.17562447,52.8
   19:15:00,2,1.10862,23.85
   19:15:00,8,1.0738,105.3
   19:15:00,8,1.08634,177.8
   19:15:00,8,0.991326,158.1
   19:15:00,9,1.01456,41.88
   19:15:00,10,0.97537,81.2
   19:15:00,8,1.17562447,59.4
   19:15:00,8,1.17562447,49.7
   19:15:00,10,1.17562447,143.6
   19:15:00,9,1.17562447,156.8
   19:15:00,8,1.30099,132.5
   19:15:00,9,1.27379,45.7
   19:15:00,2,1.34469,39.7
   19:15:00,8,1.1227,18.9
   19:15:00,10,1.17562447,266.4
   19:16:00,7.5,1.1697,76.4
   19:16:00,8,0.981831,4.46
   19:16:00,2,1.04801,51.3
   19:16:00,2,1.11259,32.8
   19:16:00,6,1.17562447,93.8
   19:16:00,2,1.17562447,79.4
   19:16:00,10,1.17562447,193.2
   19:16:00,7,1.13757,21.5
   19:16:00,10.7,1.05941,50.5
   19:16:00,8,1.01265,33.4
   19:16:00,4,1.0901,113.9
   19:16:00,6,1.06994,48.6
   19:17:00,8,1.17562447,22.5
   19:17:00,1,1.25038,51.3
   19:17:00,2,1.18982,52.3
   19:17:00,1,1.17562447,50.3
   19:17:00,7,1.24586,8.7
   19:17:00,8,1.10584,62.1
   19:17:00,7.4,1.13114,87.8
   19:17:00,3,1.17562447,77.1
   19:17:00,5,0.959338,152.9
   19:17:00,10,0.949828,13.9
   19:17:00,8,0.932735,99
   19:17:00,7.5,0.951486,36.3
   19:17:00,7,1.23546,85.1
   19:18:00,5,1.21889,65.3
   19:18:00,6,1.21227,53.9
   19:18:00,2,1.19071,144.31
   19:18:00,4,1.20007,63.8
   19:18:00,7,1.19611,75.42
   19:18:00,3,1.02969,41.18
   19:18:00,8,1.17562447,123.2
   19:18:00,3.5,1.03425,84.2
   19:18:00,3.5,0.984029,6.2
   19:18:00,7,1.17562447,48.6
   19:18:00,4,1.17562447,15.3
   19:18:00,6.5,1.17562447,77.7
   19:18:00,6,1.17562447,16.1
   19:18:00,8,1.17562447,173.3
   19:19:00,0.5,1.17562447,109.6
   19:19:00,13,1.17562447,41.9
   19:19:00,4,1.17562447,83.8
   19:19:00,2.5,1.17562447,38.68
   19:19:00,2.5,1.17562447,81.7
   19:19:00,4,1.17562447,139.6
   19:19:00,2,1.07746,144.31
   19:19:00,8,1.17562447,10.7
   19:19:00,7.5,1.17562447,167.5
   19:19:00,3.6,1.17562447,163.9
   19:19:00,6,1.17562447,0.9
   19:19:00,2,1.17562447,72.06
   19:20:00,2,1.17562447,56.8
   19:20:00,2,1.21802,78.4
   19:20:00,6,1.24812,24.43
   19:20:00,8,1.17562447,65.6
   19:20:00,2.1,1.17562447,19.65
   19:20:00,6.1,1.17562447,21.75
   19:20:00,7.5,1.17562447,115.7
   19:20:00,1.5,1.17562447,80.2
   19:20:00,2,1.17562447,142.31
   19:20:00,3.6,1.17562447,160.3
   19:20:00,1,1.17562447,58.3
   19:20:00,7,1.17562447,78.1
   19:21:00,10,1.17562447,66.45
   19:21:00,10,1.17562447,38.7
   19:21:00,3,1.17562447,30.54
   19:21:00,7,1.17562447,41
   19:21:00,10,1.23565,40.5
   19:21:00,6,1.17562447,36.76
   19:21:00,6,1.17562447,21.5
   19:21:00,2,1.17562447,140.31
   19:21:00,1,1.17562447,75.6
   19:21:00,2,1.17562447,8.7
   19:21:00,1,1.15933,60.06
   19:21:00,2.5,1.17324,61.06
   19:21:00,5.6,1.14146,42.9
   19:21:00,7,1.19689,82
   19:21:00,1,1.15586,51.7
   19:21:00,3.5,1.28428,148
   19:21:00,5.8,1.17562447,71.2
   19:22:00,3.5,1.17562447,53.3
   19:22:00,2,1.17562447,202
   19:22:00,13.5,1.17562447,88.95
   19:22:00,5.5,1.17562447,43.36
   19:22:00,11,1.17562447,82.7
   19:22:00,2,1.17562447,53
   19:22:00,8.5,1.17562447,88.65
   19:22:00,9,1.17562447,72.1
   19:22:00,3,1.35492,32.8
   19:22:00,3,1.17562447,60.7
   19:22:00,1,1.17562447,88.3
   19:22:00,2,1.17562447,89.3
   19:22:00,2,1.17562447,148.1
   19:22:00,2.7,1.17562447,137.61
   19:22:00,2,1.17562447,73.6
   19:22:00,4,1.006,123.8
   19:22:00,2,0.949877,49.7
   19:22:00,2,0.86338,60.7
   19:22:00,0.5,0.775165,60.2
   19:23:00,4.5,1.17562447,9.25
   19:23:00,3.5,1.17562447,57.9
   19:23:00,8,1.17562447,101.34
   19:23:00,2.5,1.17562447,50.5
   19:23:00,2,1.17562447,108
   19:23:00,7,1.17562447,38.7
   19:23:00,7,1.17562447,31.7
   19:23:00,7.5,1.17562447,89.5
   19:23:00,2,1.17562447,146.1
   19:23:00,2.5,1.17562447,143.6
   19:23:00,4,1.17562447,142.4
   19:24:00,6,1.35444,12.5
   19:24:00,6.1,1.17562447,22.1
   19:24:00,9.6,1.17562447,47
   19:24:00,7,1.17562447,64.74
   19:24:00,4.5,1.17562447,29.9
   19:24:00,12,1.17562447,112.25
   19:24:00,5,1.14045,93.6
   19:24:00,10.2,1.11405,114.4
   19:25:00,8,1.15425,48.5
   19:25:00,3.5,1.17562447,54.4
   19:25:00,5,1.17562447,12.8
   19:25:00,1,1.17562447,93.94
   19:25:00,3.1,1.17562447,34.7
   19:25:00,5.5,1.17562447,77.1
   19:25:00,4.5,1.17562447,27.2
   19:25:00,2,1.17562447,25.2
   19:25:00,8,1.17562447,30.68
   19:25:00,8.3,1.17562447,2.8
   19:25:00,6,1.17562447,37.9
   19:25:00,2,1.17562447,44.2
   19:25:00,50,1.17562447,97.1
   19:25:00,2.5,1.2841,69.1
   19:25:00,3.5,1.56378,20.14
   19:25:00,8,1.48581,311.3
   19:25:00,5,1.25002,15.3
   19:25:00,8,1.33761,81.2
   19:26:00,8,1.47794,10.6
   19:26:00,5,1.35813,109.5
   19:26:00,2.5,1.27013,91.44
   19:26:00,4,1.24172,87.7
   19:26:00,4.5,1.30773,60.24
   19:26:00,8,1.22332,32.3
   19:26:00,1,1.1862,47.1
   19:26:00,10,1.21695,37.1
   19:26:00,8.5,1.17562447,170.5
   19:26:00,9,1.54055,134.6
   19:26:00,3,1.17562447,4.1
   19:26:00,8,1.17562447,31.3
   19:27:00,6.1,1.17562447,71.7
   19:27:00,20,1.17562447,31.5
   19:27:00,20,1.17562447,11.5
   19:27:00,10,1.17562447,1.5
   19:27:00,9,0.900362,163.4
   19:27:00,1.5,0.91457,35.4
   19:27:00,8,0.810362,79.7
   19:27:00,8,1.36122,11.8
   19:27:00,6,1.33334,45.4
   19:27:00,1,1.19915,32.51
   19:27:00,8,1.25173,147.2
   19:27:00,8.1,1.20974,9.6
   19:28:00,6,1.19295,110.39
   19:28:00,7,1.17562447,33.51
   19:28:00,2,1.19392,82.56
   19:28:00,2.4,1.17562447,89.04
   19:28:00,13,1.17562447,91.6
